x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,smiling
-2.09,1.56,-2.09,1.059,-2.06,0.571,-1.986,0.07,-1.807,-0.39,-1.493,-0.766,-1.075,-1.087,-0.612,-1.337,-0.119,-1.449,0.343,-1.379,0.732,-1.128,1.075,-0.822,1.344,-0.46,1.508,-0.042,1.613,0.404,1.687,0.836,1.717,1.282,-1.613,1.978,-1.329,2.118,-0.985,2.131,-0.642,2.048,-0.343,1.922,0.552,1.811,0.851,1.895,1.18,1.936,1.478,1.895,1.687,1.714,0.119,1.518,0.119,1.212,0.119,0.919,0.119,0.627,-0.403,0.488,-0.179,0.376,0.06,0.306,0.284,0.348,0.463,0.432,-1.239,1.56,-0.985,1.658,-0.747,1.644,-0.552,1.477,-0.776,1.463,-1.015,1.477,0.597,1.379,0.821,1.518,1.045,1.505,1.254,1.365,1.045,1.337,0.821,1.337,-1.105,0.056,-0.657,0.056,-0.239,0.042,0.0,-0.0,0.209,0.014,0.538,-0.014,0.821,-0.056,0.552,-0.376,0.224,-0.529,-0.045,-0.543,-0.328,-0.502,-0.732,-0.306,-1.015,0.014,-0.254,-0.056,-0.015,-0.098,0.209,-0.084,0.732,-0.084,0.209,-0.376,-0.03,-0.39,-0.299,-0.348,1
-2.112,1.116,-2.016,0.67,-1.882,0.232,-1.738,-0.206,-1.536,-0.618,-1.21,-0.962,-0.797,-1.219,-0.336,-1.4,0.163,-1.425,0.653,-1.271,1.066,-0.979,1.421,-0.627,1.661,-0.223,1.747,0.223,1.776,0.696,1.776,1.151,1.738,1.614,-1.91,1.554,-1.709,1.795,-1.382,1.924,-1.027,1.958,-0.672,1.889,0.096,2.018,0.422,2.164,0.787,2.215,1.142,2.164,1.402,1.966,-0.23,1.546,-0.182,1.211,-0.144,0.893,-0.096,0.567,-0.518,0.335,-0.298,0.283,-0.038,0.258,0.192,0.352,0.394,0.464,-1.488,1.279,-1.277,1.434,-1.008,1.468,-0.72,1.348,-0.979,1.262,-1.258,1.228,0.298,1.486,0.528,1.666,0.797,1.692,1.046,1.589,0.835,1.486,0.557,1.46,-0.845,-0.155,-0.538,-0.06,-0.23,0.009,0.0,-0.0,0.211,0.069,0.538,0.086,0.864,0.052,0.614,-0.266,0.326,-0.464,0.077,-0.524,-0.182,-0.524,-0.518,-0.412,-0.749,-0.163,-0.221,-0.137,0.01,-0.129,0.24,-0.069,0.768,0.017,0.278,-0.215,0.048,-0.275,-0.192,-0.275,1
-1.521,1.283,-1.582,0.892,-1.521,0.446,-1.399,0.056,-1.278,-0.39,-1.034,-0.781,-0.669,-1.06,-0.304,-1.339,0.183,-1.45,0.669,-1.339,1.217,-1.115,1.704,-0.781,2.008,-0.39,2.251,0.056,2.312,0.558,2.312,1.06,2.251,1.562,-1.521,1.785,-1.399,1.952,-1.095,1.952,-0.852,1.896,-0.608,1.785,0.243,1.841,0.548,2.008,0.852,2.119,1.156,2.119,1.46,1.952,-0.183,1.45,-0.183,1.115,-0.183,0.837,-0.183,0.558,-0.487,0.335,-0.304,0.279,-0.061,0.223,0.183,0.279,0.365,0.39,-1.217,1.339,-1.034,1.45,-0.852,1.45,-0.608,1.339,-0.852,1.283,-1.034,1.283,0.426,1.45,0.608,1.562,0.852,1.617,1.095,1.506,0.852,1.394,0.669,1.394,-0.73,-0.167,-0.548,-0.056,-0.243,0.056,0.0,-0.0,0.243,0.056,0.669,0.056,1.095,-0.0,0.791,-0.39,0.365,-0.614,0.061,-0.669,-0.183,-0.669,-0.487,-0.502,-0.608,-0.223,-0.243,-0.112,0.0,-0.112,0.243,-0.056,1.034,-0.056,0.304,-0.39,0.061,-0.446,-0.183,-0.446,1
-1.489,2.109,-1.546,1.657,-1.546,1.155,-1.546,0.703,-1.546,0.251,-1.374,-0.201,-1.088,-0.552,-0.744,-0.904,-0.286,-1.105,0.229,-1.155,0.744,-1.004,1.26,-0.753,1.66,-0.452,1.889,-0.05,2.118,0.402,2.29,0.854,2.405,1.305,-1.145,2.36,-0.802,2.46,-0.458,2.46,-0.172,2.31,0.115,2.159,0.859,1.958,1.202,2.008,1.546,2.008,1.889,1.908,2.118,1.707,0.401,1.607,0.286,1.255,0.229,0.954,0.115,0.603,-0.344,0.502,-0.172,0.402,0.057,0.301,0.344,0.301,0.573,0.351,-0.859,1.808,-0.573,1.908,-0.286,1.808,-0.057,1.607,-0.344,1.556,-0.63,1.607,0.859,1.406,1.145,1.556,1.431,1.556,1.603,1.356,1.374,1.255,1.088,1.305,-0.744,0.201,-0.458,0.151,-0.172,0.1,0.0,-0.0,0.229,0.05,0.515,-0.05,0.859,-0.151,0.458,-0.351,0.172,-0.402,-0.115,-0.402,-0.286,-0.301,-0.573,-0.1,-0.687,0.1,-0.229,-0.05,0.0,-0.151,0.172,-0.151,0.744,-0.151,0.172,-0.151,0.0,-0.151,-0.229,-0.05,0
-1.922,1.571,-1.837,1.12,-1.69,0.669,-1.522,0.228,-1.3,-0.188,-0.974,-0.54,-0.611,-0.862,-0.211,-1.154,0.253,-1.219,0.737,-1.095,1.169,-0.773,1.558,-0.406,1.864,0.02,2.001,0.51,2.027,1.031,2.037,1.546,2.016,2.061,-1.874,1.908,-1.643,2.032,-1.348,2.022,-1.058,1.962,-0.769,1.868,0.158,1.972,0.474,2.116,0.8,2.215,1.137,2.25,1.464,2.175,-0.274,1.571,-0.258,1.209,-0.242,0.852,-0.226,0.5,-0.495,0.377,-0.337,0.292,-0.142,0.238,0.058,0.332,0.247,0.421,-1.406,1.521,-1.2,1.645,-0.937,1.655,-0.711,1.496,-0.937,1.427,-1.2,1.422,0.374,1.6,0.563,1.774,0.827,1.799,1.063,1.709,0.869,1.586,0.616,1.561,-0.627,-0.149,-0.421,-0.03,-0.195,0.025,0.0,-0.0,0.195,0.074,0.516,0.084,0.853,0.059,0.605,-0.263,0.311,-0.431,0.09,-0.481,-0.126,-0.481,-0.379,-0.372,-0.511,-0.168,-0.168,-0.164,0.026,-0.159,0.232,-0.119,0.742,0.01,0.247,-0.144,0.037,-0.183,-0.163,-0.183,0
-1.53,1.231,-1.58,0.836,-1.555,0.418,-1.506,-0.0,-1.432,-0.395,-1.234,-0.766,-0.938,-1.068,-0.518,-1.277,-0.025,-1.347,0.494,-1.347,1.037,-1.254,1.53,-1.045,1.876,-0.72,2.098,-0.302,2.222,0.163,2.296,0.627,2.345,1.092,-1.358,1.928,-1.136,2.067,-0.864,2.09,-0.568,2.044,-0.296,1.928,0.469,1.951,0.815,2.044,1.21,2.067,1.58,1.974,1.876,1.765,0.049,1.51,0.025,1.254,-0.025,0.999,-0.049,0.766,-0.346,0.325,-0.173,0.302,0.0,0.279,0.197,0.279,0.395,0.302,-1.111,1.394,-0.864,1.533,-0.592,1.533,-0.346,1.347,-0.617,1.301,-0.889,1.301,0.617,1.301,0.913,1.463,1.185,1.44,1.456,1.277,1.185,1.208,0.913,1.231,-0.741,-0.232,-0.469,-0.046,-0.173,0.07,0.0,-0.0,0.222,0.046,0.543,-0.07,0.889,-0.279,0.543,-0.418,0.222,-0.488,0.0,-0.488,-0.222,-0.465,-0.494,-0.372,-0.617,-0.232,-0.197,-0.163,0.0,-0.186,0.222,-0.186,0.79,-0.279,0.222,-0.209,0.0,-0.209,-0.197,-0.186,0
-2.365,0.712,-2.229,0.27,-2.011,-0.147,-1.794,-0.565,-1.549,-0.933,-1.169,-1.203,-0.707,-1.375,-0.217,-1.424,0.245,-1.399,0.68,-1.276,1.087,-1.031,1.386,-0.736,1.576,-0.344,1.604,0.049,1.631,0.491,1.631,0.933,1.604,1.375,-2.093,1.497,-1.875,1.743,-1.549,1.865,-1.169,1.89,-0.788,1.816,-0.054,1.915,0.245,2.086,0.598,2.209,0.951,2.185,1.25,2.037,-0.326,1.448,-0.272,1.227,-0.217,1.006,-0.163,0.785,-0.462,0.344,-0.272,0.344,-0.082,0.368,0.082,0.417,0.217,0.466,-1.604,1.031,-1.386,1.178,-1.142,1.227,-0.87,1.154,-1.087,1.031,-1.359,0.982,0.245,1.301,0.462,1.448,0.707,1.473,0.951,1.424,0.761,1.301,0.489,1.252,-0.68,-0.417,-0.462,-0.172,-0.19,-0.0,0.0,-0.0,0.163,0.049,0.435,-0.0,0.707,-0.172,0.544,-0.393,0.299,-0.54,0.109,-0.589,-0.109,-0.614,-0.381,-0.565,-0.571,-0.393,-0.163,-0.245,0.027,-0.196,0.217,-0.172,0.598,-0.172,0.245,-0.27,0.054,-0.319,-0.136,-0.344,0
-1.827,1.321,-1.781,0.921,-1.644,0.48,-1.507,0.04,-1.279,-0.36,-0.959,-0.64,-0.548,-0.921,-0.137,-1.081,0.32,-1.121,0.822,-1.001,1.324,-0.76,1.69,-0.4,2.01,-0.0,2.147,0.48,2.147,1.001,2.101,1.481,1.964,1.961,-1.781,1.681,-1.644,1.881,-1.37,1.961,-1.05,1.921,-0.776,1.881,-0.137,2.001,0.183,2.161,0.502,2.281,0.913,2.321,1.233,2.201,-0.365,1.641,-0.365,1.321,-0.32,1.041,-0.274,0.76,-0.502,0.4,-0.32,0.36,-0.137,0.4,0.091,0.44,0.32,0.52,-1.461,1.401,-1.279,1.561,-1.005,1.601,-0.685,1.481,-0.959,1.361,-1.233,1.321,0.183,1.641,0.411,1.841,0.731,1.881,1.05,1.801,0.776,1.641,0.502,1.601,-0.594,-0.24,-0.411,-0.12,-0.183,-0.0,0.0,-0.0,0.183,0.08,0.548,0.04,0.868,-0.0,0.639,-0.28,0.365,-0.44,0.137,-0.52,-0.091,-0.52,-0.365,-0.4,-0.502,-0.24,-0.137,-0.16,0.046,-0.16,0.228,-0.12,0.776,-0.04,0.274,-0.16,0.046,-0.24,-0.137,-0.24,0
-1.708,1.725,-1.691,1.268,-1.623,0.796,-1.52,0.324,-1.332,-0.103,-1.076,-0.501,-0.786,-0.885,-0.41,-1.209,0.12,-1.312,0.666,-1.224,1.144,-0.914,1.537,-0.546,1.879,-0.133,2.067,0.354,2.152,0.87,2.169,1.371,2.169,1.888,-1.589,1.961,-1.401,2.153,-1.059,2.183,-0.734,2.109,-0.427,1.976,0.256,1.917,0.581,2.05,0.939,2.138,1.315,2.124,1.623,1.947,-0.085,1.637,-0.102,1.283,-0.137,0.929,-0.154,0.59,-0.512,0.413,-0.325,0.339,-0.085,0.28,0.171,0.339,0.41,0.413,-1.264,1.637,-1.042,1.74,-0.803,1.74,-0.564,1.593,-0.803,1.563,-1.042,1.563,0.547,1.593,0.769,1.725,1.025,1.725,1.264,1.622,1.042,1.563,0.786,1.563,-0.803,0.044,-0.512,0.044,-0.222,0.044,0.0,-0.0,0.222,0.044,0.581,0.059,0.957,0.103,0.615,-0.192,0.273,-0.339,0.017,-0.369,-0.239,-0.354,-0.53,-0.206,-0.7,0.015,-0.239,-0.059,0.0,-0.088,0.239,-0.044,0.837,0.059,0.256,-0.133,0.0,-0.177,-0.239,-0.133,1
-2.075,1.393,-2.075,0.936,-2.002,0.478,-1.882,0.021,-1.713,-0.416,-1.423,-0.79,-1.037,-1.102,-0.555,-1.331,0.0,-1.393,0.507,-1.289,0.917,-1.06,1.254,-0.728,1.471,-0.333,1.616,0.083,1.713,0.52,1.785,0.956,1.785,1.393,-1.713,1.85,-1.447,2.079,-1.086,2.141,-0.7,2.1,-0.362,1.975,0.362,2.017,0.675,2.121,1.037,2.141,1.375,2.058,1.568,1.85,0.048,1.58,0.048,1.247,0.072,0.936,0.096,0.624,-0.458,0.395,-0.217,0.312,0.048,0.249,0.289,0.312,0.507,0.374,-1.351,1.455,-1.11,1.58,-0.82,1.58,-0.555,1.435,-0.82,1.393,-1.11,1.372,0.482,1.435,0.748,1.58,1.037,1.58,1.254,1.435,1.037,1.372,0.748,1.372,-0.893,-0.104,-0.555,0.021,-0.241,0.062,0.0,-0.0,0.265,0.042,0.555,-0.021,0.82,-0.125,0.555,-0.312,0.265,-0.416,0.0,-0.437,-0.265,-0.416,-0.579,-0.291,-0.772,-0.104,-0.241,-0.125,0.0,-0.146,0.265,-0.125,0.7,-0.125,0.265,-0.166,0.0,-0.187,-0.241,-0.146,1
-1.556,1.071,-1.495,0.689,-1.352,0.306,-1.147,-0.077,-0.901,-0.44,-0.635,-0.765,-0.328,-1.11,0.02,-1.416,0.471,-1.473,0.983,-1.301,1.454,-0.956,1.884,-0.555,2.191,-0.077,2.376,0.459,2.376,0.995,2.294,1.549,2.15,2.104,-1.659,1.416,-1.556,1.607,-1.311,1.683,-1.044,1.703,-0.758,1.664,-0.164,1.894,0.164,2.104,0.532,2.238,0.963,2.257,1.331,2.143,-0.43,1.473,-0.389,1.167,-0.369,0.88,-0.348,0.574,-0.573,0.363,-0.369,0.306,-0.143,0.287,0.102,0.402,0.328,0.536,-1.311,1.167,-1.167,1.301,-0.942,1.377,-0.696,1.301,-0.901,1.205,-1.106,1.148,0.266,1.569,0.451,1.76,0.696,1.798,0.963,1.76,0.737,1.645,0.512,1.588,-0.573,-0.191,-0.41,-0.077,-0.184,-0.0,0.0,-0.0,0.205,0.096,0.614,0.153,1.065,0.153,0.799,-0.287,0.451,-0.555,0.205,-0.631,-0.041,-0.65,-0.307,-0.497,-0.471,-0.191,-0.143,-0.134,0.041,-0.115,0.266,-0.057,0.963,0.096,0.369,-0.306,0.123,-0.363,-0.082,-0.363,1
-2.22,1.309,-2.124,0.854,-1.995,0.398,-1.834,-0.028,-1.577,-0.427,-1.255,-0.797,-0.837,-1.081,-0.354,-1.28,0.193,-1.309,0.74,-1.167,1.158,-0.854,1.48,-0.484,1.673,-0.057,1.77,0.398,1.802,0.882,1.77,1.366,1.705,1.821,-1.93,1.565,-1.705,1.764,-1.384,1.878,-0.997,1.878,-0.643,1.821,-0.032,1.935,0.29,2.077,0.643,2.163,0.997,2.163,1.287,2.02,-0.322,1.65,-0.257,1.366,-0.225,1.053,-0.161,0.768,-0.611,0.484,-0.354,0.427,-0.097,0.398,0.129,0.484,0.354,0.598,-1.512,1.48,-1.287,1.593,-1.062,1.65,-0.804,1.537,-1.03,1.508,-1.287,1.451,0.257,1.679,0.45,1.85,0.708,1.878,0.933,1.821,0.708,1.736,0.483,1.707,-0.74,-0.199,-0.483,-0.057,-0.225,0.028,0.0,-0.0,0.161,0.057,0.45,0.057,0.74,-0.028,0.515,-0.199,0.257,-0.313,0.032,-0.37,-0.193,-0.37,-0.45,-0.313,-0.643,-0.199,-0.193,-0.171,0.0,-0.171,0.225,-0.114,0.643,-0.057,0.225,-0.142,0.0,-0.171,-0.193,-0.171,0
-2.99,1.106,-2.906,0.59,-2.78,0.111,-2.569,-0.369,-2.19,-0.738,-1.727,-1.033,-1.179,-1.217,-0.59,-1.328,-0.042,-1.291,0.421,-1.143,0.632,-0.811,0.8,-0.443,0.927,-0.074,1.011,0.332,1.053,0.738,1.053,1.106,0.969,1.475,-2.022,1.844,-1.727,1.991,-1.39,2.065,-1.053,2.102,-0.716,2.065,0.084,2.065,0.295,2.139,0.505,2.139,0.716,2.139,0.884,2.065,-0.168,1.549,-0.084,1.254,0.042,0.959,0.168,0.664,-0.463,0.369,-0.211,0.332,0.042,0.295,0.211,0.369,0.337,0.443,-1.6,1.401,-1.348,1.512,-1.095,1.549,-0.884,1.438,-1.095,1.364,-1.348,1.364,0.126,1.475,0.337,1.623,0.548,1.623,0.716,1.512,0.548,1.438,0.337,1.438,-0.969,-0.184,-0.548,-0.037,-0.168,0.037,0.0,-0.0,0.211,0.074,0.379,-0.0,0.463,-0.074,0.379,-0.221,0.211,-0.332,0.042,-0.369,-0.211,-0.369,-0.548,-0.295,-0.842,-0.184,-0.211,-0.148,0.0,-0.148,0.211,-0.111,0.421,-0.111,0.211,-0.111,0.0,-0.148,-0.211,-0.148,0
-2.131,1.821,-2.157,1.294,-2.157,0.767,-2.105,0.216,-1.897,-0.288,-1.559,-0.719,-1.169,-1.126,-0.728,-1.414,-0.234,-1.533,0.234,-1.414,0.598,-1.078,0.91,-0.719,1.247,-0.383,1.481,0.024,1.585,0.479,1.637,0.91,1.637,1.318,-1.455,1.989,-1.143,2.084,-0.78,2.06,-0.442,1.941,-0.156,1.797,0.65,1.653,0.91,1.749,1.169,1.797,1.455,1.773,1.637,1.629,0.234,1.461,0.234,1.126,0.208,0.815,0.208,0.479,-0.416,0.431,-0.156,0.311,0.104,0.192,0.364,0.24,0.572,0.335,-1.143,1.605,-0.858,1.677,-0.598,1.629,-0.39,1.461,-0.65,1.485,-0.884,1.533,0.598,1.39,0.832,1.509,1.066,1.485,1.273,1.366,1.066,1.342,0.832,1.342,-1.247,0.144,-0.754,0.12,-0.26,0.072,0.0,-0.0,0.26,0.024,0.598,-0.0,0.884,-0.024,0.572,-0.455,0.208,-0.695,-0.104,-0.719,-0.442,-0.647,-0.884,-0.359,-1.143,0.096,-0.312,-0.072,-0.026,-0.12,0.26,-0.12,0.78,-0.072,0.208,-0.455,-0.078,-0.479,-0.39,-0.431,1
-2.202,0.525,-1.935,0.197,-1.602,-0.131,-1.201,-0.394,-0.801,-0.591,-0.4,-0.788,0.067,-0.919,0.467,-0.985,0.868,-0.788,1.201,-0.525,1.401,-0.066,1.535,0.46,1.535,0.985,1.468,1.445,1.335,1.97,1.068,2.43,0.801,2.824,-2.403,0.919,-2.336,1.116,-2.136,1.248,-1.869,1.379,-1.668,1.445,-1.001,2.036,-0.801,2.233,-0.534,2.495,-0.2,2.692,0.067,2.758,-1.068,1.379,-0.868,1.116,-0.734,0.788,-0.534,0.525,-0.601,0.197,-0.467,0.197,-0.267,0.263,-0.133,0.46,0.0,0.591,-1.935,0.788,-1.869,0.985,-1.668,1.116,-1.335,1.116,-1.468,0.919,-1.735,0.788,-0.534,1.707,-0.467,2.036,-0.267,2.167,0.067,2.233,-0.067,1.97,-0.267,1.839,-0.467,-0.394,-0.334,-0.197,-0.2,-0.066,0.0,-0.0,0.133,0.131,0.4,0.328,0.734,0.525,0.601,0.131,0.467,-0.197,0.267,-0.328,0.067,-0.394,-0.2,-0.394,-0.4,-0.328,-0.067,-0.197,0.133,-0.131,0.267,0.066,0.667,0.394,0.267,-0.0,0.133,-0.131,-0.067,-0.197,0
-1.646,1.764,-1.646,1.323,-1.571,0.882,-1.459,0.441,-1.347,0.032,-1.122,-0.347,-0.823,-0.725,-0.449,-1.008,0.037,-1.134,0.598,-1.134,1.085,-0.914,1.534,-0.63,1.908,-0.284,2.095,0.158,2.207,0.662,2.282,1.166,2.319,1.638,-1.534,2.111,-1.309,2.205,-1.01,2.174,-0.711,2.142,-0.374,2.048,0.449,2.016,0.823,2.079,1.16,2.111,1.534,2.079,1.833,1.953,0.037,1.638,0.0,1.292,0.0,0.977,-0.037,0.63,-0.374,0.473,-0.224,0.41,0.0,0.347,0.224,0.378,0.449,0.41,-1.122,1.796,-0.898,1.89,-0.598,1.859,-0.374,1.67,-0.636,1.638,-0.935,1.67,0.561,1.607,0.785,1.796,1.085,1.796,1.347,1.67,1.085,1.544,0.785,1.544,-0.711,0.032,-0.449,0.063,-0.187,0.063,0.0,-0.0,0.224,0.032,0.561,-0.0,0.86,-0.063,0.561,-0.221,0.262,-0.315,0.0,-0.315,-0.224,-0.284,-0.486,-0.158,-0.598,-0.0,-0.224,-0.095,0.0,-0.126,0.224,-0.126,0.748,-0.063,0.224,-0.126,0.0,-0.126,-0.224,-0.095,0
-1.213,1.267,-1.26,0.88,-1.26,0.472,-1.237,0.064,-1.167,-0.344,-0.98,-0.709,-0.677,-1.009,-0.35,-1.267,0.07,-1.396,0.583,-1.374,1.12,-1.267,1.657,-1.074,2.1,-0.773,2.38,-0.344,2.544,0.129,2.637,0.644,2.684,1.16,-1.19,1.911,-1.027,2.083,-0.77,2.126,-0.49,2.04,-0.28,1.911,0.537,1.976,0.91,2.105,1.307,2.148,1.68,2.04,1.984,1.804,0.07,1.46,0.023,1.181,-0.023,0.945,-0.093,0.687,-0.327,0.408,-0.187,0.322,-0.023,0.279,0.21,0.322,0.42,0.387,-0.957,1.374,-0.77,1.503,-0.513,1.503,-0.28,1.331,-0.537,1.267,-0.77,1.289,0.7,1.31,0.957,1.46,1.213,1.46,1.47,1.31,1.213,1.246,0.957,1.246,-0.56,-0.107,-0.397,-0.021,-0.163,0.043,0.0,-0.0,0.21,0.021,0.56,-0.064,0.933,-0.193,0.56,-0.387,0.21,-0.472,0.0,-0.472,-0.21,-0.451,-0.397,-0.322,-0.467,-0.129,-0.187,-0.15,0.0,-0.15,0.21,-0.15,0.817,-0.193,0.21,-0.236,0.0,-0.236,-0.187,-0.215,1
-3.342,0.95,-3.221,0.459,-3.06,-0.033,-2.798,-0.491,-2.395,-0.868,-1.872,-1.147,-1.308,-1.376,-0.684,-1.523,-0.101,-1.507,0.282,-1.261,0.423,-0.884,0.503,-0.475,0.624,-0.082,0.725,0.311,0.765,0.721,0.684,1.097,0.564,1.441,-2.134,1.54,-1.852,1.736,-1.469,1.818,-1.107,1.818,-0.745,1.769,-0.081,1.851,0.06,1.982,0.201,2.097,0.362,2.162,0.483,2.113,-0.302,1.458,-0.161,1.196,0.0,0.95,0.161,0.672,-0.544,0.328,-0.282,0.295,0.0,0.311,0.181,0.377,0.302,0.491,-1.731,1.212,-1.449,1.31,-1.208,1.343,-0.986,1.327,-1.188,1.228,-1.429,1.196,-0.02,1.507,0.161,1.605,0.342,1.654,0.463,1.622,0.362,1.523,0.181,1.49,-1.047,-0.262,-0.604,-0.131,-0.201,-0.0,0.0,-0.0,0.161,0.066,0.302,0.049,0.342,-0.033,0.342,-0.278,0.242,-0.459,0.04,-0.541,-0.201,-0.573,-0.624,-0.491,-0.946,-0.278,-0.221,-0.18,0.0,-0.164,0.161,-0.115,0.282,-0.066,0.181,-0.213,0.0,-0.278,-0.201,-0.311,0
-1.851,1.931,-1.812,1.457,-1.696,0.949,-1.581,0.474,-1.349,0.034,-1.041,-0.373,-0.694,-0.711,-0.27,-0.983,0.231,-1.05,0.771,-0.915,1.195,-0.576,1.581,-0.169,1.889,0.271,2.082,0.745,2.121,1.287,2.121,1.796,2.082,2.338,-1.812,2.067,-1.542,2.168,-1.234,2.168,-0.925,2.067,-0.617,1.965,0.154,1.965,0.501,2.101,0.81,2.202,1.157,2.236,1.504,2.168,-0.193,1.694,-0.193,1.355,-0.193,1.016,-0.154,0.711,-0.501,0.542,-0.308,0.474,-0.116,0.44,0.116,0.508,0.308,0.61,-1.349,1.66,-1.157,1.728,-0.925,1.728,-0.655,1.66,-0.925,1.559,-1.157,1.559,0.386,1.762,0.578,1.83,0.848,1.863,1.118,1.83,0.887,1.694,0.617,1.694,-0.617,-0.102,-0.424,-0.0,-0.193,0.034,0.0,-0.0,0.193,0.068,0.463,0.068,0.771,0.034,0.501,-0.203,0.27,-0.305,0.039,-0.339,-0.154,-0.339,-0.424,-0.271,-0.54,-0.102,-0.193,-0.102,0.0,-0.102,0.193,-0.068,0.655,-0.0,0.193,-0.102,0.0,-0.136,-0.193,-0.136,0
-2.448,1.514,-2.34,1.01,-2.232,0.505,-2.088,-0.0,-1.872,-0.442,-1.476,-0.789,-1.008,-1.073,-0.504,-1.199,0.072,-1.23,0.54,-1.073,0.936,-0.82,1.296,-0.473,1.548,-0.063,1.62,0.379,1.656,0.852,1.692,1.325,1.656,1.798,-1.836,1.798,-1.584,1.956,-1.26,2.051,-0.936,2.082,-0.612,2.019,0.144,2.051,0.432,2.145,0.756,2.177,1.044,2.114,1.26,1.988,-0.144,1.704,-0.072,1.388,-0.036,1.073,0.036,0.726,-0.432,0.505,-0.216,0.442,0.036,0.41,0.216,0.473,0.396,0.568,-1.404,1.577,-1.188,1.704,-0.936,1.704,-0.72,1.609,-0.9,1.546,-1.188,1.514,0.252,1.672,0.468,1.798,0.72,1.83,0.936,1.735,0.72,1.641,0.468,1.641,-0.792,-0.095,-0.468,-0.032,-0.18,0.032,0.0,-0.0,0.18,0.063,0.432,0.063,0.684,0.063,0.468,-0.126,0.216,-0.252,0.036,-0.284,-0.18,-0.284,-0.468,-0.221,-0.684,-0.095,-0.18,-0.095,0.0,-0.095,0.18,-0.063,0.612,0.032,0.216,-0.063,0.0,-0.095,-0.216,-0.095,0
-2.113,1.708,-2.081,1.232,-2.002,0.742,-1.89,0.266,-1.652,-0.168,-1.287,-0.546,-0.905,-0.896,-0.477,-1.218,0.016,-1.302,0.508,-1.176,0.89,-0.84,1.223,-0.462,1.541,-0.084,1.732,0.364,1.811,0.84,1.827,1.33,1.811,1.792,-1.763,2.044,-1.477,2.142,-1.144,2.1,-0.826,2.03,-0.524,1.932,0.318,1.918,0.62,2.044,0.921,2.142,1.239,2.212,1.525,2.128,-0.048,1.554,-0.032,1.218,-0.016,0.896,0.0,0.574,-0.461,0.406,-0.238,0.336,0.0,0.28,0.238,0.336,0.429,0.42,-1.366,1.54,-1.112,1.652,-0.826,1.638,-0.588,1.47,-0.842,1.414,-1.128,1.414,0.461,1.484,0.699,1.666,0.969,1.694,1.207,1.596,1.001,1.47,0.731,1.442,-0.905,0.084,-0.54,0.042,-0.207,0.028,0.0,-0.0,0.207,0.056,0.54,0.07,0.858,0.14,0.604,-0.294,0.286,-0.532,0.032,-0.588,-0.238,-0.56,-0.588,-0.336,-0.794,0.028,-0.222,-0.084,0.0,-0.112,0.222,-0.07,0.763,0.084,0.254,-0.308,0.016,-0.35,-0.222,-0.322,1
-1.56,1.283,-1.499,0.913,-1.377,0.485,-1.224,0.086,-1.071,-0.314,-0.796,-0.656,-0.459,-0.884,-0.061,-1.027,0.367,-0.998,0.887,-0.884,1.438,-0.627,1.897,-0.285,2.234,0.143,2.387,0.627,2.417,1.169,2.325,1.683,2.203,2.196,-1.652,1.711,-1.56,1.911,-1.316,2.025,-1.01,2.025,-0.734,1.939,-0.122,2.139,0.153,2.396,0.52,2.51,0.948,2.481,1.254,2.31,-0.398,1.683,-0.367,1.34,-0.337,1.027,-0.337,0.713,-0.49,0.428,-0.337,0.371,-0.153,0.342,0.092,0.456,0.275,0.542,-1.316,1.369,-1.163,1.54,-0.948,1.597,-0.673,1.512,-0.887,1.369,-1.101,1.312,0.306,1.74,0.49,1.911,0.734,1.968,0.979,1.911,0.796,1.768,0.551,1.711,-0.581,-0.2,-0.367,-0.086,-0.184,-0.0,0.0,-0.0,0.184,0.086,0.52,0.086,0.918,0.057,0.551,-0.057,0.275,-0.171,0.061,-0.2,-0.122,-0.257,-0.337,-0.257,-0.49,-0.2,-0.153,-0.114,0.031,-0.086,0.214,-0.029,0.796,0.057,0.214,-0.029,0.031,-0.086,-0.153,-0.114,0
